Group,HomePlanet,CryoSleep,Deck,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4348,2.0,1.0,2.0,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,True
4349,3.0,0.0,5.0,1.0,55.0,0.0,802.0,0.0,155.0,4.0,337.0,False
4350,1.0,1.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4350,1.0,0.0,7.0,2.0,39.0,0.0,0.0,0.0,1.0,0.0,2330.0,False
4352,2.0,0.0,3.0,1.0,37.0,0.0,33.0,3484.0,17.0,4.0,1384.0,True
4352,2.0,0.0,3.0,1.0,31.0,0.0,22.0,10025.0,2.0,124.0,1.0,True
4354,1.0,0.0,5.0,1.0,23.0,0.0,115.0,1.0,0.0,142.0,249.0,False
4356,2.0,1.0,2.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4357,3.0,0.0,4.0,1.0,23.0,0.0,118.0,0.0,949.0,206.0,2071.0,False
4358,1.0,0.0,6.0,2.0,20.0,0.0,0.0,272.0,108.0,142.0,230.0,True
4359,2.0,0.0,3.0,1.0,28.0,0.0,3.0,2127.0,0.0,696.0,10.0,False
4359,2.0,0.0,3.0,3.0,40.0,0.0,0.0,17687.0,0.0,425.0,155.0,True
4359,2.0,0.0,3.0,3.0,54.0,0.0,0.0,1832.0,0.0,0.0,1768.0,False
4360,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4361,1.0,0.0,6.0,3.0,27.0,0.0,0.0,14.0,0.0,734.0,331.0,True
4362,2.0,0.0,2.0,1.0,43.0,0.0,0.0,1947.0,0.0,0.0,1651.0,True
4364,1.0,1.0,7.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4366,1.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,873.0,0.0,5.0,True
4367,1.0,1.0,7.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4368,3.0,1.0,6.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4369,1.0,0.0,6.0,1.0,19.0,0.0,857.0,0.0,0.0,0.0,0.0,False
4371,2.0,0.0,3.0,1.0,27.0,0.0,0.0,2717.0,0.0,0.0,986.0,True
4371,2.0,0.0,3.0,3.0,39.0,0.0,106.0,243.0,126.0,7.0,4967.0,False
4371,2.0,1.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4371,2.0,0.0,3.0,1.0,25.0,0.0,0.0,4384.0,4285.0,812.0,360.0,True
4371,2.0,0.0,3.0,3.0,34.0,0.0,145.0,7221.0,0.0,288.0,2275.0,True
4372,3.0,1.0,6.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,True
4372,3.0,0.0,5.0,1.0,42.0,0.0,954.0,0.0,1.0,0.0,0.0,False
4373,1.0,0.0,6.0,2.0,36.0,0.0,735.0,0.0,2.0,0.0,0.0,False
4376,1.0,0.0,5.0,2.0,43.0,0.0,0.0,168.0,3.0,0.0,452.0,True
4382,1.0,0.0,6.0,2.0,23.0,0.0,65.0,94.0,0.0,0.0,445.0,True
4383,2.0,0.0,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4386,2.0,0.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4386,2.0,0.0,2.0,1.0,51.0,0.0,0.0,16455.0,885.0,0.0,363.0,True
4387,3.0,0.0,6.0,2.0,32.0,0.0,192.0,0.0,441.0,18.0,0.0,False
4388,2.0,0.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4390,3.0,1.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4390,3.0,1.0,6.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4390,3.0,0.0,6.0,1.0,27.0,0.0,875.0,0.0,61.0,289.0,0.0,False
4391,1.0,0.0,6.0,1.0,48.0,0.0,383.0,0.0,0.0,393.0,10.0,True
4392,1.0,0.0,7.0,3.0,13.0,0.0,38.0,0.0,0.0,733.0,0.0,False
4393,1.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4393,1.0,0.0,5.0,1.0,18.0,0.0,754.0,0.0,34.0,0.0,0.0,False
4395,1.0,0.0,6.0,1.0,23.0,0.0,0.0,0.0,206.0,681.0,31.0,False
4396,1.0,0.0,7.0,1.0,23.0,0.0,0.0,153.0,11.0,646.0,0.0,False
4397,1.0,1.0,7.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4399,1.0,0.0,7.0,1.0,25.0,0.0,141.0,3.0,640.0,0.0,100.0,False
4400,3.0,0.0,5.0,1.0,32.0,0.0,689.0,0.0,610.0,0.0,0.0,False
4400,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4400,3.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4401,1.0,1.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4402,1.0,1.0,7.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4403,1.0,0.0,6.0,1.0,55.0,0.0,134.0,935.0,0.0,6.0,394.0,False
4403,1.0,0.0,7.0,1.0,41.0,0.0,7.0,0.0,297.0,108.0,361.0,False
4404,1.0,0.0,7.0,1.0,38.0,0.0,137.0,2.0,404.0,121.0,0.0,False
4405,2.0,1.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4407,1.0,1.0,7.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4408,3.0,1.0,6.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4409,2.0,0.0,3.0,1.0,50.0,0.0,0.0,817.0,388.0,78.0,693.0,True
4410,1.0,0.0,7.0,1.0,23.0,0.0,27.0,0.0,32.0,725.0,0.0,False
4411,1.0,0.0,7.0,2.0,37.0,0.0,715.0,0.0,54.0,0.0,0.0,True
4413,1.0,0.0,7.0,1.0,33.0,0.0,0.0,0.0,232.0,0.0,622.0,False
4415,3.0,0.0,6.0,1.0,45.0,0.0,941.0,281.0,36.0,12.0,39.0,False
4416,2.0,1.0,2.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4422,2.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4422,2.0,0.0,2.0,1.0,29.0,0.0,0.0,6338.0,0.0,1366.0,89.0,True
4424,3.0,0.0,5.0,1.0,19.0,0.0,30.0,0.0,42.0,3565.0,7.0,False
4426,3.0,1.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4427,2.0,0.0,4.0,3.0,39.0,0.0,3.0,83.0,0.0,805.0,2983.0,False
4427,2.0,0.0,4.0,1.0,31.0,0.0,0.0,46.0,0.0,209.0,2908.0,False
4428,2.0,0.0,3.0,3.0,29.0,0.0,0.0,11417.0,12.0,795.0,402.0,True
4429,3.0,0.0,5.0,1.0,16.0,0.0,546.0,90.0,23.0,513.0,0.0,False
4430,1.0,0.0,6.0,2.0,18.0,0.0,0.0,2.0,1513.0,0.0,0.0,True
4431,1.0,0.0,7.0,3.0,38.0,0.0,8.0,0.0,1414.0,10.0,3.0,False
4432,1.0,1.0,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4433,1.0,1.0,7.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4436,1.0,1.0,7.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4437,1.0,1.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4438,3.0,0.0,6.0,1.0,36.0,0.0,721.0,0.0,471.0,0.0,0.0,False
4441,2.0,1.0,2.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,True
4441,2.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4441,2.0,0.0,2.0,3.0,50.0,0.0,0.0,4558.0,0.0,1.0,267.0,True
4444,1.0,0.0,5.0,1.0,40.0,0.0,0.0,901.0,0.0,0.0,89.0,False
4445,1.0,0.0,6.0,1.0,28.0,0.0,8.0,0.0,77.0,560.0,0.0,False
4446,2.0,0.0,2.0,1.0,38.0,0.0,2.0,114.0,771.0,3094.0,448.0,False
4446,2.0,0.0,2.0,1.0,37.0,0.0,0.0,3603.0,33.0,7113.0,1.0,False
4446,2.0,1.0,2.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4446,2.0,0.0,2.0,3.0,41.0,0.0,35.0,6103.0,0.0,180.0,160.0,True
4446,2.0,0.0,2.0,1.0,33.0,0.0,0.0,4017.0,151.0,848.0,2260.0,True
4447,1.0,1.0,7.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4448,1.0,0.0,6.0,1.0,40.0,0.0,0.0,0.0,2414.0,0.0,0.0,True
4449,3.0,0.0,4.0,1.0,43.0,0.0,130.0,0.0,870.0,31.0,26.0,True
4450,2.0,1.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4450,2.0,0.0,3.0,3.0,65.0,0.0,0.0,7194.0,0.0,6.0,876.0,True
4450,2.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4450,2.0,0.0,3.0,1.0,28.0,0.0,0.0,3627.0,0.0,31.0,3263.0,False
4453,2.0,0.0,4.0,1.0,28.0,0.0,0.0,2560.0,0.0,134.0,307.0,False
4456,1.0,0.0,6.0,1.0,23.0,0.0,0.0,10.0,159.0,142.0,125.0,True
4457,1.0,0.0,6.0,1.0,24.0,0.0,698.0,0.0,51.0,2.0,4.0,True
4459,1.0,1.0,7.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,138.0,True
4461,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4462,1.0,0.0,6.0,1.0,20.0,0.0,399.0,77.0,311.0,0.0,16.0,False
4463,2.0,1.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4464,1.0,0.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4465,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4465,2.0,0.0,1.0,1.0,43.0,0.0,31.0,76.0,0.0,1353.0,1713.0,False
4465,2.0,0.0,1.0,1.0,28.0,0.0,0.0,1883.0,0.0,1.0,4560.0,False
4466,2.0,0.0,1.0,3.0,31.0,1.0,0.0,2461.0,0.0,51.0,2141.0,False
4467,1.0,0.0,6.0,1.0,23.0,0.0,36.0,18.0,670.0,0.0,32.0,True
4469,2.0,1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4469,2.0,0.0,2.0,3.0,43.0,0.0,0.0,39.0,327.0,4643.0,85.0,False
4470,1.0,0.0,6.0,1.0,28.0,0.0,1549.0,0.0,5.0,0.0,0.0,False
4472,1.0,0.0,7.0,2.0,24.0,0.0,0.0,266.0,1455.0,59.0,0.0,False
4472,1.0,0.0,6.0,1.0,27.0,0.0,110.0,0.0,638.0,0.0,0.0,False
4473,3.0,0.0,6.0,3.0,13.0,0.0,2244.0,31.0,507.0,0.0,142.0,False
4473,3.0,0.0,5.0,1.0,27.0,0.0,994.0,0.0,26.0,1.0,0.0,False
4474,1.0,1.0,7.0,1.0,2.0,0.0,137.0,0.0,0.0,0.0,0.0,True
4474,1.0,1.0,7.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4474,1.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,133.0,0.0,138.0,True
4475,2.0,0.0,1.0,1.0,50.0,1.0,13.0,239.0,0.0,161.0,2355.0,False
4475,2.0,1.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4476,1.0,0.0,6.0,1.0,26.0,0.0,1170.0,0.0,0.0,187.0,100.0,False
4477,1.0,0.0,7.0,3.0,31.0,0.0,23.0,0.0,0.0,142.0,17.0,False
4479,3.0,0.0,4.0,1.0,28.0,0.0,3559.0,0.0,308.0,13.0,2.0,False
4482,1.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4482,1.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4482,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4482,1.0,1.0,7.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4482,1.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4483,3.0,0.0,4.0,1.0,25.0,0.0,1956.0,0.0,161.0,239.0,28.0,False
4483,3.0,0.0,4.0,1.0,63.0,0.0,3087.0,0.0,60.0,2.0,0.0,False
4485,3.0,1.0,6.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4485,3.0,0.0,6.0,1.0,35.0,0.0,1219.0,0.0,1742.0,740.0,0.0,False
4486,1.0,1.0,7.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4487,1.0,0.0,7.0,1.0,39.0,0.0,0.0,3.0,0.0,802.0,49.0,False
4490,2.0,0.0,4.0,3.0,34.0,0.0,0.0,337.0,1339.0,92.0,264.0,False
4491,2.0,0.0,2.0,1.0,36.0,0.0,0.0,1013.0,1.0,16.0,2825.0,False
4492,1.0,1.0,7.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4493,1.0,0.0,6.0,1.0,26.0,0.0,42.0,65.0,895.0,407.0,0.0,True
4494,3.0,1.0,6.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4496,1.0,0.0,6.0,3.0,20.0,0.0,0.0,3080.0,7.0,0.0,67.0,True
4497,1.0,1.0,7.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4498,1.0,0.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4498,1.0,1.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4498,1.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4498,1.0,0.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,138.0,False
4498,1.0,1.0,7.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4498,1.0,0.0,7.0,1.0,15.0,0.0,0.0,893.0,0.0,0.0,0.0,True
4498,1.0,0.0,7.0,1.0,39.0,0.0,0.0,2.0,0.0,69.0,836.0,False
4498,1.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4500,1.0,0.0,6.0,1.0,24.0,0.0,83.0,0.0,129.0,504.0,0.0,False
4501,1.0,1.0,7.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4502,3.0,1.0,5.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4505,2.0,0.0,3.0,3.0,53.0,0.0,0.0,864.0,49.0,39.0,2376.0,True
4505,2.0,0.0,3.0,1.0,40.0,0.0,2.0,76.0,0.0,201.0,876.0,False
4506,3.0,0.0,5.0,1.0,19.0,0.0,160.0,0.0,889.0,0.0,0.0,False
4508,3.0,0.0,6.0,3.0,54.0,0.0,433.0,0.0,867.0,19.0,1.0,False
4508,3.0,0.0,5.0,1.0,21.0,0.0,572.0,584.0,128.0,14.0,0.0,False
4508,3.0,0.0,6.0,1.0,25.0,0.0,1340.0,0.0,8.0,0.0,0.0,False
4509,3.0,0.0,5.0,1.0,48.0,0.0,137.0,0.0,877.0,0.0,0.0,True
4509,3.0,0.0,4.0,2.0,41.0,0.0,553.0,0.0,1127.0,8.0,0.0,True
4509,3.0,0.0,4.0,1.0,13.0,0.0,27.0,0.0,3246.0,0.0,0.0,True
4510,2.0,0.0,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4511,2.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4511,2.0,1.0,2.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4512,3.0,0.0,5.0,1.0,34.0,0.0,849.0,51.0,375.0,0.0,24.0,False
4514,1.0,1.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4515,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4515,1.0,0.0,7.0,3.0,15.0,0.0,6.0,1740.0,2184.0,0.0,0.0,True
4516,1.0,0.0,6.0,3.0,37.0,0.0,426.0,0.0,2.0,194.0,308.0,False
4517,1.0,0.0,6.0,1.0,37.0,0.0,452.0,0.0,234.0,19.0,1290.0,False
4518,1.0,0.0,7.0,1.0,49.0,0.0,820.0,1.0,690.0,292.0,13.0,False
4521,1.0,0.0,6.0,1.0,18.0,0.0,1.0,1.0,0.0,0.0,746.0,False
4522,1.0,0.0,6.0,1.0,25.0,0.0,101.0,32.0,0.0,137.0,633.0,True
4529,1.0,0.0,7.0,3.0,43.0,0.0,26.0,132.0,3.0,117.0,555.0,False
4530,1.0,0.0,6.0,1.0,20.0,0.0,9.0,0.0,157.0,525.0,0.0,False
4531,2.0,1.0,3.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4532,1.0,1.0,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4533,2.0,1.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4534,1.0,0.0,6.0,3.0,30.0,0.0,60.0,41.0,553.0,1.0,0.0,True
4535,1.0,0.0,6.0,1.0,20.0,0.0,631.0,93.0,0.0,0.0,0.0,False
4535,1.0,0.0,7.0,1.0,20.0,0.0,25.0,0.0,796.0,44.0,44.0,False
4537,1.0,0.0,6.0,1.0,24.0,0.0,0.0,591.0,0.0,0.0,1560.0,False
4538,1.0,0.0,6.0,1.0,44.0,0.0,0.0,121.0,0.0,748.0,0.0,False
4539,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4539,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4542,2.0,1.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4542,2.0,1.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4543,3.0,0.0,6.0,2.0,20.0,1.0,14.0,0.0,59.0,1777.0,0.0,False
4544,1.0,1.0,7.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4547,1.0,0.0,5.0,1.0,20.0,0.0,0.0,25.0,0.0,0.0,803.0,True
4549,1.0,0.0,5.0,1.0,42.0,0.0,0.0,1.0,0.0,17.0,1601.0,False
4550,1.0,0.0,6.0,1.0,28.0,0.0,0.0,180.0,516.0,142.0,138.0,True
4552,3.0,0.0,6.0,1.0,43.0,0.0,375.0,103.0,1990.0,36.0,0.0,True
4553,2.0,0.0,3.0,2.0,55.0,1.0,0.0,102.0,0.0,278.0,5353.0,False
4555,1.0,0.0,7.0,1.0,21.0,0.0,29.0,27.0,47.0,694.0,11.0,False
4557,1.0,0.0,5.0,1.0,17.0,0.0,0.0,656.0,295.0,0.0,35.0,False
4558,2.0,0.0,3.0,3.0,54.0,0.0,0.0,559.0,0.0,15238.0,2799.0,False
4559,1.0,0.0,6.0,1.0,25.0,0.0,137.0,205.0,133.0,0.0,549.0,True
4561,2.0,0.0,3.0,3.0,45.0,0.0,0.0,496.0,0.0,1940.0,4195.0,False
4562,2.0,1.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4563,2.0,1.0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4564,1.0,0.0,7.0,1.0,30.0,0.0,137.0,43.0,0.0,0.0,6.0,False
4565,1.0,0.0,7.0,1.0,24.0,0.0,191.0,497.0,0.0,0.0,16.0,False
4568,3.0,0.0,6.0,1.0,42.0,0.0,4102.0,0.0,36.0,0.0,1825.0,False
4569,2.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4569,2.0,0.0,2.0,3.0,37.0,0.0,0.0,2235.0,7.0,4098.0,89.0,False
4570,2.0,1.0,3.0,1.0,64.0,0.0,0.0,0.0,151.0,0.0,0.0,True
4571,1.0,1.0,7.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4572,1.0,0.0,7.0,3.0,23.0,0.0,42.0,0.0,0.0,765.0,2.0,False
4573,1.0,0.0,6.0,1.0,22.0,0.0,686.0,45.0,16.0,7.0,4.0,True
4574,3.0,0.0,6.0,1.0,23.0,0.0,176.0,493.0,169.0,0.0,1023.0,False
4575,1.0,0.0,6.0,1.0,21.0,0.0,3.0,65.0,253.0,475.0,0.0,False
4576,1.0,0.0,6.0,1.0,37.0,0.0,661.0,876.0,0.0,3.0,13.0,False
4577,3.0,0.0,6.0,1.0,17.0,0.0,250.0,0.0,2179.0,0.0,0.0,True
4580,3.0,1.0,6.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4581,2.0,0.0,2.0,1.0,33.0,0.0,0.0,4592.0,0.0,209.0,954.0,True
4581,2.0,0.0,2.0,3.0,37.0,0.0,0.0,2337.0,0.0,204.0,76.0,True
4585,2.0,0.0,2.0,3.0,32.0,0.0,0.0,154.0,0.0,5492.0,1924.0,False
4586,3.0,0.0,6.0,3.0,31.0,0.0,22.0,0.0,308.0,1.0,524.0,False
4591,2.0,1.0,5.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4592,3.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4592,3.0,1.0,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4592,3.0,1.0,6.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4592,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4593,1.0,0.0,7.0,1.0,30.0,0.0,1.0,797.0,0.0,10.0,0.0,True
4594,2.0,0.0,3.0,1.0,64.0,0.0,77.0,2424.0,0.0,3001.0,127.0,False
4594,2.0,0.0,3.0,1.0,31.0,0.0,0.0,6670.0,217.0,625.0,20336.0,False
4594,2.0,0.0,3.0,1.0,27.0,0.0,267.0,2802.0,0.0,54.0,77.0,True
4595,2.0,1.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4596,1.0,1.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4597,1.0,1.0,7.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4602,1.0,0.0,6.0,3.0,36.0,0.0,0.0,0.0,0.0,725.0,2.0,False
4603,2.0,0.0,3.0,3.0,26.0,0.0,0.0,3593.0,47.0,19.0,229.0,True
4603,2.0,0.0,3.0,1.0,36.0,0.0,1.0,5234.0,343.0,277.0,12682.0,False
4604,1.0,0.0,7.0,1.0,37.0,0.0,374.0,1327.0,10.0,81.0,0.0,False
4605,1.0,0.0,7.0,1.0,45.0,0.0,0.0,0.0,0.0,774.0,0.0,False
4606,2.0,0.0,3.0,1.0,22.0,0.0,165.0,36.0,0.0,3044.0,556.0,False
4606,2.0,0.0,3.0,3.0,24.0,0.0,25.0,3291.0,0.0,6075.0,179.0,False
4607,1.0,0.0,7.0,2.0,23.0,0.0,0.0,138.0,4.0,412.0,220.0,False
4608,1.0,0.0,6.0,3.0,31.0,0.0,2.0,20.0,1.0,1026.0,2.0,True
4609,2.0,0.0,3.0,1.0,37.0,0.0,1.0,477.0,0.0,0.0,7087.0,False
4610,1.0,0.0,7.0,1.0,28.0,0.0,5.0,0.0,0.0,1014.0,0.0,False
4611,1.0,1.0,7.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4612,1.0,0.0,7.0,3.0,14.0,0.0,0.0,166.0,603.0,1.0,0.0,True
4613,2.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4615,3.0,0.0,6.0,1.0,42.0,0.0,36.0,0.0,2554.0,0.0,9.0,True
4617,1.0,0.0,6.0,1.0,53.0,0.0,19.0,81.0,85.0,768.0,489.0,False
4620,1.0,1.0,7.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4621,3.0,0.0,5.0,1.0,28.0,0.0,0.0,79.0,2003.0,0.0,0.0,True
4622,1.0,1.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4623,2.0,0.0,3.0,2.0,34.0,1.0,0.0,1501.0,21.0,7.0,16.0,True
4624,3.0,0.0,6.0,1.0,58.0,0.0,1246.0,0.0,66.0,36.0,0.0,False
4625,2.0,0.0,2.0,1.0,31.0,0.0,0.0,2520.0,1.0,1.0,0.0,True
4625,2.0,1.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4625,2.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4625,2.0,1.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4625,2.0,0.0,2.0,1.0,27.0,0.0,0.0,453.0,137.0,1331.0,1660.0,False
4625,2.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4628,2.0,0.0,3.0,1.0,45.0,0.0,0.0,7484.0,465.0,14.0,610.0,True
4630,1.0,0.0,6.0,2.0,28.0,0.0,0.0,18.0,0.0,0.0,674.0,True
4631,2.0,1.0,3.0,3.0,25.0,0.0,0.0,0.0,151.0,0.0,0.0,True
4632,2.0,1.0,3.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4632,2.0,1.0,3.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4632,2.0,0.0,3.0,3.0,26.0,0.0,0.0,431.0,28.0,10941.0,26.0,False
4632,2.0,0.0,3.0,1.0,52.0,0.0,2.0,364.0,0.0,2144.0,1804.0,False
4633,1.0,0.0,7.0,2.0,41.0,0.0,454.0,297.0,0.0,2.0,0.0,False
4634,1.0,0.0,5.0,1.0,14.0,0.0,514.0,0.0,392.0,0.0,0.0,False
4635,1.0,1.0,7.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4637,3.0,0.0,6.0,1.0,24.0,0.0,672.0,0.0,501.0,0.0,47.0,False
4638,2.0,0.0,2.0,1.0,62.0,1.0,0.0,1633.0,0.0,1742.0,0.0,True
4640,1.0,0.0,7.0,3.0,26.0,0.0,595.0,84.0,0.0,0.0,131.0,True
4641,1.0,0.0,6.0,1.0,45.0,0.0,65.0,63.0,3.0,713.0,27.0,False
4642,2.0,0.0,3.0,1.0,41.0,0.0,0.0,412.0,0.0,4030.0,0.0,False
4643,1.0,0.0,6.0,1.0,36.0,0.0,137.0,724.0,0.0,0.0,0.0,True
4644,1.0,0.0,6.0,3.0,13.0,0.0,8.0,1385.0,1445.0,250.0,8.0,True
4645,2.0,0.0,2.0,1.0,48.0,0.0,0.0,9633.0,0.0,1.0,2.0,True
4646,1.0,0.0,6.0,2.0,22.0,0.0,141.0,16.0,0.0,177.0,336.0,True
4649,1.0,0.0,5.0,1.0,45.0,0.0,1399.0,226.0,0.0,0.0,0.0,False
4650,1.0,0.0,7.0,1.0,42.0,0.0,84.0,323.0,0.0,1251.0,120.0,False
4651,2.0,0.0,3.0,1.0,33.0,0.0,0.0,7039.0,0.0,902.0,405.0,True
